country,year,pop,continent,lifeExp,gdpPercap
Senegal,TEMPO#6,5260855,Grupo03,48.879,1561.769116
Senegal,TEMPO#7,6147783,Grupo03,52.379,1518.479984
Senegal,TEMPO#8,7171347,Grupo03,55.769,1441.72072
Senegal,TEMPO#9,8307920,Grupo03,58.196,1367.899369
Senegal,TEMPO#10,9535314,Grupo03,60.187,1392.368347
Senegal,TEMPO#11,10870037,Grupo03,61.6,1519.635262
Senegal,TEMPO#12,12267493,Grupo03,63.062,1712.472136
Serbia,TEMPO#1,6860147,Grupo02,57.996,3581.459448
Serbia,TEMPO#2,7271135,Grupo02,61.685,4981.090891
Serbia,TEMPO#3,7616060,Grupo02,64.531,6289.629157
Serbia,TEMPO#4,7971222,Grupo02,66.914,7991.707066
Serbia,TEMPO#5,8313288,Grupo02,68.7,10522.06749
Serbia,TEMPO#6,8686367,Grupo02,70.3,12980.66956
Serbia,TEMPO#7,9032824,Grupo02,70.162,15181.0927
Serbia,TEMPO#8,9230783,Grupo02,71.218,15870.87851
Serbia,TEMPO#9,9826397,Grupo02,71.659,9325.068238
Serbia,TEMPO#10,10336594,Grupo02,72.232,7914.320304
Serbia,TEMPO#11,10111559,Grupo02,73.213,7236.075251
Serbia,TEMPO#12,10150265,Grupo02,74.002,9786.534714
Sierra Leone,TEMPO#1,2143249,Grupo03,30.331,879.7877358
Sierra Leone,TEMPO#2,2295678,Grupo03,31.57,1004.484437
Sierra Leone,TEMPO#3,2467895,Grupo03,32.767,1116.639877
Sierra Leone,TEMPO#4,2662190,Grupo03,34.113,1206.043465
Sierra Leone,TEMPO#5,2879013,Grupo03,35.4,1353.759762
Sierra Leone,TEMPO#6,3140897,Grupo03,36.788,1348.285159
Sierra Leone,TEMPO#7,3464522,Grupo03,38.445,1465.010784
Sierra Leone,TEMPO#8,3868905,Grupo03,40.006,1294.447788
Sierra Leone,TEMPO#9,4260884,Grupo03,38.333,1068.696278
Sierra Leone,TEMPO#10,4578212,Grupo03,39.897,574.6481576
Sierra Leone,TEMPO#11,5359092,Grupo03,41.012,699.489713
Sierra Leone,TEMPO#12,6144562,Grupo03,42.568,862.5407561
Singapore,TEMPO#1,1127000,Grupo01,60.396,2315.138227
Singapore,TEMPO#2,1445929,Grupo01,63.179,2843.104409
Singapore,TEMPO#3,1750200,Grupo01,65.798,3674.735572
Singapore,TEMPO#4,TEMPO 6600,Grupo01,67.946,4977.41854
Singapore,TEMPO#5,2152400,Grupo01,69.521,8597.756202
Singapore,TEMPO#6,2325300,Grupo01,70.795,11210.08948
Singapore,TEMPO#7,2651869,Grupo01,71.76,15169.16112
Singapore,TEMPO#8,2794552,Grupo01,73.56,18861.53081
Singapore,TEMPO#9,3235865,Grupo01,75.788,24769.8912
Singapore,TEMPO#10,3802309,Grupo01,77.158,33519.4766
Singapore,TEMPO#11,4TEMPO 676,Grupo01,78.77,36023.1054
Singapore,TEMPO#12,4553009,Grupo01,79.972,47143.17964
Slovak Republic,TEMPO#1,3558137,Grupo02,64.36,5074.659104
Slovak Republic,TEMPO#2,3844277,Grupo02,67.45,6093.26298
Slovak Republic,TEMPO#3,4237384,Grupo02,70.33,7481.107598
Slovak Republic,TEMPO#4,4442238,Grupo02,70.98,8412.902397
Slovak Republic,TEMPO#5,4593433,Grupo02,70.35,9674.167626
Slovak Republic,TEMPO#6,4827803,Grupo02,70.45,10922.66404
Slovak Republic,TEMPO#7,5048043,Grupo02,70.8,11348.54585
Slovak Republic,TEMPO#8,5199318,Grupo02,71.08,12037.26758
Slovak Republic,TEMPO#9,5302888,Grupo02,71.38,9498.467723
Slovak Republic,TEMPO#10,5383010,Grupo02,72.71,12126.23065
Slovak Republic,TEMPO#11,5410052,Grupo02,73.8,13638.77837
Slovak Republic,TEMPO#12,5447502,Grupo02,74.663,18678.31435
Slovenia,TEMPO#1,1489518,Grupo02,65.57,4215.041741
Slovenia,TEMPO#2,1533070,Grupo02,67.85,5862.276629
Slovenia,TEMPO#3,1582962,Grupo02,69.15,7402.303395
Slovenia,TEMPO#4,1646912,Grupo02,69.18,9405.489397
Slovenia,TEMPO#5,1694510,Grupo02,69.82,12383.4862
Slovenia,TEMPO#6,1746919,Grupo02,70.97,15277.03017
Slovenia,TEMPO#7,1861252,Grupo02,71.063,17866.72175
Slovenia,TEMPO#8,1945870,Grupo02,72.25,18678.53492
Slovenia,TEMPO#9,1999210,Grupo02,73.64,14214.71681
Slovenia,TEMPO#10,2011612,Grupo02,75.13,17161.10735
Slovenia,TEMPO#11,2011497,Grupo02,76.66,20660.01936
Slovenia,TEMPO#12,2009245,Grupo02,77.926,25768.25759
Somalia,TEMPO#1,2526994,Grupo03,32.978,1135.749842
Somalia,TEMPO#2,2780415,Grupo03,34.977,1258.147413
Somalia,TEMPO#3,3080153,Grupo03,36.981,1369.488336
Somalia,TEMPO#4,3428839,Grupo03,38.977,1284.73318
Somalia,TEMPO#5,3840161,Grupo03,40.973,1254.576127
Somalia,TEMPO#6,4353666,Grupo03,41.974,1450.992513
Somalia,TEMPO#7,5828892,Grupo03,42.955,1176.807031
Somalia,TEMPO#8,6921858,Grupo03,44.501,1093.244963
Somalia,TEMPO#9,6099799,Grupo03,39.658,926.9602964
Somalia,TEMPO#10,6633514,Grupo03,43.795,930.5964284
Somalia,TEMPO#11,7753310,Grupo03,45.936,882.0818218
Somalia,TEMPO#12,9118773,Grupo03,48.159,926.1410683
South Grupo03,TEMPO#1,14264935,Grupo03,45.009,4725.295531
South Grupo03,TEMPO#2,16151549,Grupo03,47.985,5487.104219
South Grupo03,TEMPO#3,18356657,Grupo03,49.951,5768.729717
South Grupo03,TEMPO#4,20997321,Grupo03,51.927,7114.477971
South Grupo03,TEMPO#5,23935810,Grupo03,53.696,7765.962636
South Grupo03,TEMPO#6,27129932,Grupo03,55.527,8028.651439
South Grupo03,TEMPO#7,31140029,Grupo03,58.161,8568.266228
South Grupo03,TEMPO#8,35933379,Grupo03,60.834,7825.823398
South Grupo03,TEMPO#9,39964159,Grupo03,61.888,7225.069258
South Grupo03,TEMPO#10,42835005,Grupo03,60.236,7479.188244
South Grupo03,TEMPO#11,44433622,Grupo03,53.365,7710.946444
South Grupo03,TEMPO#12,43997828,Grupo03,49.339,9269.657808
Spain,TEMPO#1,28549870,Grupo02,64.94,3834.034742
Spain,TEMPO#2,29841614,Grupo02,66.66,4564.80241
Spain,TEMPO#3,31158061,Grupo02,69.69,5693.843879
Spain,TEMPO#4,32850275,Grupo02,71.44,7993.512294
Spain,TEMPO#5,34513161,Grupo02,73.06,10638.75131
Spain,TEMPO#6,36439000,Grupo02,74.39,13236.92117
Spain,TEMPO#7,37983310,Grupo02,76.3,13926.16997
Spain,TEMPO#8,38880702,Grupo02,76.9,15764.98313
Spain,TEMPO#9,39549438,Grupo02,77.57,18603.06452
Spain,TEMPO#10,39855442,Grupo02,78.77,20445.29896
Spain,TEMPO#11,40152517,Grupo02,79.78,24835.47166
Spain,TEMPO#12,40448191,Grupo02,80.941,28821.0637
Sri Lanka,TEMPO#1,7982342,Grupo01,57.593,1083.53203
Sri Lanka,TEMPO#2,9128546,Grupo01,61.456,1072.546602
Sri Lanka,TEMPO#3,10421936,Grupo01,62.192,1074.47196
Sri Lanka,TEMPO#4,11737396,Grupo01,64.266,1135.514326
Sri Lanka,TEMPO#5,13016733,Grupo01,65.042,1213.39553
Sri Lanka,TEMPO#6,14116836,Grupo01,65.949,1348.775651
Sri Lanka,TEMPO#7,15410151,Grupo01,68.757,1648.079789
Sri Lanka,TEMPO#8,16495304,Grupo01,69.011,1876.766827
Sri Lanka,TEMPO#9,17587060,Grupo01,70.379,2153.739222
Sri Lanka,TEMPO#10,18698655,Grupo01,70.457,2664.477257
Sri Lanka,TEMPO#11,TEMPO 26783,Grupo01,70.815,3015.378833
Sri Lanka,TEMPO#12,20378239,Grupo01,72.396,3970.095407
Sudan,TEMPO#1,8504667,Grupo03,38.635,1615.991129
Sudan,TEMPO#2,9753392,Grupo03,39.624,1770.337074
Sudan,TEMPO#3,11183227,Grupo03,40.87,1959.593767
Sudan,TEMPO#4,12716129,Grupo03,42.858,1687.997641
Sudan,TEMPO#5,14597019,Grupo03,45.083,1659.652775
Sudan,TEMPO#6,17104986,Grupo03,47.8,2202.988423
Sudan,TEMPO#7,20367053,Grupo03,50.338,1895.544073
Sudan,TEMPO#8,24725960,Grupo03,51.744,1507.819159
Sudan,TEMPO#9,28227588,Grupo03,53.556,1492.197043
Sudan,TEMPO#10,32160729,Grupo03,55.373,1632.210764
Sudan,TEMPO#11,37090298,Grupo03,56.369,1993.398314
Sudan,TEMPO#12,42292929,Grupo03,58.556,2602.394995
Swaziland,TEMPO#1,290243,Grupo03,41.407,1148.376626
Swaziland,TEMPO#2,326741,Grupo03,43.424,1244.708364
Swaziland,TEMPO#3,370006,Grupo03,44.992,1856.182125
Swaziland,TEMPO#4,420690,Grupo03,46.633,2613.101665
Swaziland,TEMPO#5,480105,Grupo03,49.552,3364.836625
Swaziland,TEMPO#6,551425,Grupo03,52.537,3781.410618
Swaziland,TEMPO#7,649901,Grupo03,55.561,3895.384018
Swaziland,TEMPO#8,779348,Grupo03,57.678,3984.839812
Swaziland,TEMPO#9,962344,Grupo03,58.474,3553.0224
Swaziland,TEMPO#10,1054486,Grupo03,54.289,3876.76846
Swaziland,TEMPO#11,1130269,Grupo03,43.869,4128.116943
Swaziland,TEMPO#12,1133066,Grupo03,39.613,4513.480643
Sweden,TEMPO#1,7124673,Grupo02,71.86,8527.844662
Sweden,TEMPO#2,7363802,Grupo02,72.49,9911.878226
Sweden,TEMPO#3,7561588,Grupo02,73.37,12329.44192
Sweden,TEMPO#4,7867931,Grupo02,74.16,15258.29697
Sweden,TEMPO#5,8122293,Grupo02,74.72,17832.02464
Sweden,TEMPO#6,8251648,Grupo02,75.44,18855.72521
Sweden,TEMPO#7,8325260,Grupo02,76.42,20667.38125
Sweden,TEMPO#8,8421403,Grupo02,77.19,23586.92927
Sweden,TEMPO#9,8718867,Grupo02,78.16,23880.01683
Sweden,TEMPO#10,8897619,Grupo02,79.39,25266.59499
Sweden,TEMPO#11,8954175,Grupo02,80.04,29341.63093
Sweden,TEMPO#12,9031088,Grupo02,80.884,33859.74835
Switzerland,TEMPO#1,4815000,Grupo02,69.62,14734.23275
Switzerland,TEMPO#2,5126000,Grupo02,70.56,17909.48973
Switzerland,TEMPO#3,5666000,Grupo02,71.32,20431.0927
Switzerland,TEMPO#4,6063000,Grupo02,72.77,22966.14432
Switzerland,TEMPO#5,6401400,Grupo02,73.78,27195.11304
Switzerland,TEMPO#6,6316424,Grupo02,75.39,26982.29052
Switzerland,TEMPO#7,6468126,Grupo02,76.21,28397.71512
Switzerland,TEMPO#8,6649942,Grupo02,77.41,30281.70459
Switzerland,TEMPO#9,6995447,Grupo02,78.03,31871.5303
Switzerland,TEMPO#10,7193761,Grupo02,79.37,32135.32301
Switzerland,TEMPO#11,7361757,Grupo02,80.62,34480.95771
Switzerland,TEMPO#12,7554661,Grupo02,81.701,37506.41907
Syria,TEMPO#1,3661549,Grupo01,45.883,1643.485354
Syria,TEMPO#2,4149908,Grupo01,48.284,2117.234893
Syria,TEMPO#3,4834621,Grupo01,50.305,2193.037133
Syria,TEMPO#4,5680812,Grupo01,53.655,1881.923632
Syria,TEMPO#5,6701172,Grupo01,57.296,2571.423014
Syria,TEMPO#6,7932503,Grupo01,61.195,3195.484582
Syria,TEMPO#7,9410494,Grupo01,64.59,3761.837715
Syria,TEMPO#8,11242847,Grupo01,66.974,3116.774285
Syria,TEMPO#9,13219062,Grupo01,69.249,3340.542768
Syria,TEMPO#10,15081016,Grupo01,71.527,4014.238972
Syria,TEMPO#11,17155814,Grupo01,73.053,4090.925331
Syria,TEMPO#12,19314747,Grupo01,74.143,4184.548089
Taiwan,TEMPO#1,8550362,Grupo01,58.5,1206.947913
Taiwan,TEMPO#2,10164215,Grupo01,62.4,1507.86129
Taiwan,TEMPO#3,11918938,Grupo01,65.2,1822.879028
Taiwan,TEMPO#4,13648692,Grupo01,67.5,2643.858681
Taiwan,TEMPO#5,15226039,Grupo01,69.39,4062.523897
Taiwan,TEMPO#6,16785196,Grupo01,70.59,5596.5TEMPO 76
Taiwan,TEMPO#7,18501390,Grupo01,72.16,7426.354774
Taiwan,TEMPO#8,19757799,Grupo01,73.4,11054.56175
Taiwan,TEMPO#9,20686918,Grupo01,74.26,15215.6579
Taiwan,TEMPO#10,21628605,Grupo01,75.25,20206.82098
Taiwan,TEMPO#11,22454239,Grupo01,76.99,23235.42329
Taiwan,TEMPO#12,23174294,Grupo01,78.4,28718.27684
Tanzania,TEMPO#1,8322925,Grupo03,41.215,716.6500721
Tanzania,TEMPO#2,9452826,Grupo03,42.974,698.5356073
Tanzania,TEMPO#3,10863958,Grupo03,44.246,722.0038073
Tanzania,TEMPO#4,12607312,Grupo03,45.757,848.2186575
Tanzania,TEMPO#5,14706593,Grupo03,47.62,915.9850592
Tanzania,TEMPO#6,17129565,Grupo03,49.919,962.4922932
Tanzania,TEMPO#7,19844382,Grupo03,50.608,874.2426069
Tanzania,TEMPO#8,23040630,Grupo03,51.535,831.8220794
Tanzania,TEMPO#9,26605473,Grupo03,50.44,825.682454
Tanzania,TEMPO#10,30686889,Grupo03,48.466,789.1862231
Tanzania,TEMPO#11,34593779,Grupo03,49.651,899.0742111
Tanzania,TEMPO#12,38139640,Grupo03,52.517,1107.482182
Thailand,TEMPO#1,21289402,Grupo01,50.848,757.7974177
Thailand,TEMPO#2,25041917,Grupo01,53.63,793.5774148
Thailand,TEMPO#3,29263397,Grupo01,56.061,1002.199172
Thailand,TEMPO#4,34024249,Grupo01,58.285,1295.46066
Thailand,TEMPO#5,39276153,Grupo01,60.405,1524.358936
Thailand,TEMPO#6,44148285,Grupo01,62.494,1961.224635
Thailand,TEMPO#7,48827160,Grupo01,64.597,2393.219781
Thailand,TEMPO#8,52910342,Grupo01,66.084,2982.653773
Thailand,TEMPO#9,56667095,Grupo01,67.298,4616.896545
Thailand,TEMPO#10,60216677,Grupo01,67.521,5852.625497
Thailand,TEMPO#11,62806748,Grupo01,68.564,5913.187529
Thailand,TEMPO#12,65068149,Grupo01,70.616,7458.396327
Togo,TEMPO#1,1219113,Grupo03,38.596,859.8086567
Togo,TEMPO#2,1357445,Grupo03,41.208,925.9083202
Togo,TEMPO#3,1528098,Grupo03,43.922,1067.53481
Togo,TEMPO#4,1735550,Grupo03,46.769,1477.59676
Togo,TEMPO#5,2056351,Grupo03,49.759,1649.660188
Togo,TEMPO#6,2308582,Grupo03,52.887,1532.776998
Togo,TEMPO#7,2644765,Grupo03,55.471,1344.577953
Togo,TEMPO#8,3154264,Grupo03,56.941,1202.201361
Togo,TEMPO#9,3747553,Grupo03,58.061,1034.298904
Togo,TEMPO#10,4320890,Grupo03,58.39,982.2869243
Togo,TEMPO#11,4977378,Grupo03,57.561,886.2205765
Togo,TEMPO#12,5701579,Grupo03,58.42,882.9699438
Trinidad and Tobago,TEMPO#1,662850,Grupo04,59.1,3023.271928
Trinidad and Tobago,TEMPO#2,764900,Grupo04,61.8,4100.3934
Trinidad and Tobago,TEMPO#3,887498,Grupo04,64.9,4997.523971
Trinidad and Tobago,TEMPO#4,960155,Grupo04,65.4,5621.368472
Trinidad and Tobago,TEMPO#5,975199,Grupo04,65.9,6619.551419
Trinidad and Tobago,TEMPO#6,1039009,Grupo04,68.3,7899.554209
Trinidad and Tobago,TEMPO#7,1116479,Grupo04,68.832,9119.528607
Trinidad and Tobago,TEMPO#8,1191336,Grupo04,69.582,7388.597823
Trinidad and Tobago,TEMPO#9,1183669,Grupo04,69.862,7370.990932
Trinidad and Tobago,TEMPO#10,1138101,Grupo04,69.465,8792.573126
Trinidad and Tobago,TEMPO#11,1101832,Grupo04,68.976,11460.60023
Trinidad and Tobago,TEMPO#12,1056608,Grupo04,69.819,18008.50924
Tunisia,TEMPO#1,3647735,Grupo03,44.6,1468.475631
Tunisia,TEMPO#2,3950849,Grupo03,47.1,1395.232468
Tunisia,TEMPO#3,4286552,Grupo03,49.579,1660.30321
Tunisia,TEMPO#4,4786986,Grupo03,52.053,1932.360167
Tunisia,TEMPO#5,5303507,Grupo03,55.602,2753.285994
Tunisia,TEMPO#6,6005061,Grupo03,59.837,3120.876811
Tunisia,TEMPO#7,6734098,Grupo03,64.048,3560.233174
Tunisia,TEMPO#8,7724976,Grupo03,66.894,3810.419296
Tunisia,TEMPO#9,8523077,Grupo03,70.001,4332.720164
Tunisia,TEMPO#10,9231669,Grupo03,71.973,4876.798614
Tunisia,TEMPO#11,9770575,Grupo03,73.042,5722.895655
Tunisia,TEMPO#12,10276158,Grupo03,73.923,7092.923025
Turkey,TEMPO#1,22235677,Grupo02,43.585,1969.10098
Turkey,TEMPO#2,25670939,Grupo02,48.079,2218.754257
Turkey,TEMPO#3,29788695,Grupo02,52.098,2322.869908
Turkey,TEMPO#4,33411317,Grupo02,54.336,2826.356387
Turkey,TEMPO#5,37492953,Grupo02,57.005,3450.69638
Turkey,TEMPO#6,42404033,Grupo02,59.507,4269.122326
Turkey,TEMPO#7,47328791,Grupo02,61.036,4241.356344
Turkey,TEMPO#8,52881328,Grupo02,63.108,5089.043686
Turkey,TEMPO#9,58179144,Grupo02,66.146,5678.348271
Turkey,TEMPO#10,63047647,Grupo02,68.835,6601.429915
Turkey,TEMPO#11,67308928,Grupo02,70.845,6508.085718
Turkey,TEMPO#12,71158647,Grupo02,71.777,8458.276384
Uganda,TEMPO#1,5824797,Grupo03,39.978,734.753484
Uganda,TEMPO#2,6675501,Grupo03,42.571,774.3710692
Uganda,TEMPO#3,7688797,Grupo03,45.344,767.2717398
Uganda,TEMPO#4,8900294,Grupo03,48.051,908.9185217
Uganda,TEMPO#5,10190285,Grupo03,51.016,950.735869
Uganda,TEMPO#6,11457758,Grupo03,50.35,843.7331372
Uganda,TEMPO#7,12939400,Grupo03,49.849,682.2662268
Uganda,TEMPO#8,15283050,Grupo03,51.509,617.7244065
Uganda,TEMPO#9,18252190,Grupo03,48.825,644.1707969
Uganda,TEMPO#10,21210254,Grupo03,44.578,816.559081
Uganda,TEMPO#11,24739869,Grupo03,47.813,927.7210018
Uganda,TEMPO#12,29170398,Grupo03,51.542,1056.380121
United Kingdom,TEMPO#1,50430000,Grupo02,69.18,9979.508487
United Kingdom,TEMPO#2,51430000,Grupo02,70.42,11283.17795
United Kingdom,TEMPO#3,53292000,Grupo02,70.76,12477.17707
United Kingdom,TEMPO#4,54959000,Grupo02,71.36,14142.85089
United Kingdom,TEMPO#5,56079000,Grupo02,72.01,15895.11641
United Kingdom,TEMPO#6,56179000,Grupo02,72.76,17428.74846
United Kingdom,TEMPO#7,56339704,Grupo02,74.04,18232.42452
United Kingdom,TEMPO#8,56981620,Grupo02,75.007,21664.78767
United Kingdom,TEMPO#9,57866349,Grupo02,76.42,22705.09254
United Kingdom,TEMPO#10,58808266,Grupo02,77.218,26074.53136
United Kingdom,TEMPO#11,59912431,Grupo02,78.471,29478.99919
United Kingdom,TEMPO#12,60776238,Grupo02,79.425,33203.26128
United States,TEMPO#1,157553000,Grupo04,68.44,13990.48208
United States,TEMPO#2,171984000,Grupo04,69.49,14847.12712
United States,TEMPO#3,186538000,Grupo04,70.21,16173.14586
United States,TEMPO#4,TEMPO 812000,Grupo04,70.76,19530.36557
United States,TEMPO#5,209896000,Grupo04,71.34,21806.03594
United States,TEMPO#6,220239000,Grupo04,73.38,24072.63213
United States,TEMPO#7,232187835,Grupo04,74.65,25009.55914
United States,TEMPO#8,242803533,Grupo04,75.02,29884.35041
United States,TEMPO#9,256894189,Grupo04,76.09,32003.93224
United States,TEMPO#10,272911760,Grupo04,76.81,35767.43303
United States,TEMPO#11,287675526,Grupo04,77.31,39097.09955
United States,TEMPO#12,301139947,Grupo04,78.242,42951.65309
Uruguay,TEMPO#1,2252965,Grupo04,66.071,5716.766744
Uruguay,TEMPO#2,2424959,Grupo04,67.044,6150.772969
Uruguay,TEMPO#3,2598466,Grupo04,68.253,5603.357717
Uruguay,TEMPO#4,2748579,Grupo04,68.468,5444.6TEMPO 3
Uruguay,TEMPO#5,2829526,Grupo04,68.673,5703.408898
Uruguay,TEMPO#6,2873520,Grupo04,69.481,6504.339663
Uruguay,TEMPO#7,2953997,Grupo04,70.805,6920.223051
Uruguay,TEMPO#8,3045153,Grupo04,71.918,7452.398969
Uruguay,TEMPO#9,3149262,Grupo04,72.752,8137.004775
Uruguay,TEMPO#10,3262838,Grupo04,74.223,9230.240708
Uruguay,TEMPO#11,3363085,Grupo04,75.307,7727.002004
Uruguay,TEMPO#12,3447496,Grupo04,76.384,10611.46299
Venezuela,TEMPO#1,5439568,Grupo04,55.088,7689.799761
Venezuela,TEMPO#2,6702668,Grupo04,57.907,9802.466526
Venezuela,TEMPO#3,8143375,Grupo04,60.77,8422.974165
Venezuela,TEMPO#4,9709552,Grupo04,63.479,9541.474188
Venezuela,TEMPO#5,11515649,Grupo04,65.712,10505.25966
Venezuela,TEMPO#6,13503563,Grupo04,67.456,13143.95095
Venezuela,TEMPO#7,15620766,Grupo04,68.557,11152.41011
Venezuela,TEMPO#8,17910182,Grupo04,70.19,9883.584648
Venezuela,TEMPO#9,20265563,Grupo04,71.15,10733.92631
Venezuela,TEMPO#10,22374398,Grupo04,72.146,10165.49518
Venezuela,TEMPO#11,24287670,Grupo04,72.766,8605.047831
Venezuela,TEMPO#12,26084662,Grupo04,73.747,11415.80569
Vietnam,TEMPO#1,26246839,Grupo01,40.412,605.0664917
Vietnam,TEMPO#2,28998543,Grupo01,42.887,676.2854478
Vietnam,TEMPO#3,33796140,Grupo01,45.363,772.0491602
Vietnam,TEMPO#4,39463910,Grupo01,47.838,637.1232887
Vietnam,TEMPO#5,44655014,Grupo01,50.254,699.5016441
Vietnam,TEMPO#6,50533506,Grupo01,55.764,713.5371196
Vietnam,TEMPO#7,56142181,Grupo01,58.816,707.2357863
Vietnam,TEMPO#8,62826491,Grupo01,62.82,820.7994449
Vietnam,TEMPO#9,69940728,Grupo01,67.662,989.0231487
Vietnam,TEMPO#10,76048996,Grupo01,70.672,1385.896769
Vietnam,TEMPO#11,80908147,Grupo01,73.017,1764.456677
Vietnam,TEMPO#12,85262356,Grupo01,74.249,2441.576404
West Bank and Gaza,TEMPO#1,1030585,Grupo01,43.16,1515.592329
West Bank and Gaza,TEMPO#2,1070439,Grupo01,45.671,1827.067742
West Bank and Gaza,TEMPO#3,1133134,Grupo01,48.127,2198.956312
West Bank and Gaza,TEMPO#4,1142636,Grupo01,51.631,2649.715007
West Bank and Gaza,TEMPO#5,1089572,Grupo01,56.532,3133.409277
West Bank and Gaza,TEMPO#6,1261091,Grupo01,60.765,3682.831494
West Bank and Gaza,TEMPO#7,1425876,Grupo01,64.406,4336.032082
West Bank and Gaza,TEMPO#8,1691210,Grupo01,67.046,5107.197384
West Bank and Gaza,TEMPO#9,2104779,Grupo01,69.718,6017.654756
West Bank and Gaza,TEMPO#10,2826046,Grupo01,71.096,7110.667619
West Bank and Gaza,TEMPO#11,3389578,Grupo01,72.37,4515.487575
West Bank and Gaza,TEMPO#12,4018332,Grupo01,73.422,3025.349798
Zambia,TEMPO#1,2672000,Grupo03,42.038,1147.388831
Zambia,TEMPO#2,3016000,Grupo03,44.077,1311.956766
Zambia,TEMPO#3,3421000,Grupo03,46.023,1452.725766
Zambia,TEMPO#4,3900000,Grupo03,47.768,1777.077318
Zambia,TEMPO#5,4506497,Grupo03,50.107,1773.498265
Zambia,TEMPO#6,5216550,Grupo03,51.386,1588.688299
Zambia,TEMPO#7,6100407,Grupo03,51.821,1408.678565
Zambia,TEMPO#8,7272406,Grupo03,50.821,1213.315116
Zambia,TEMPO#9,8381163,Grupo03,46.1,1210.884633
Zambia,TEMPO#10,9417789,Grupo03,40.238,1071.353818
Zambia,TEMPO#11,10595811,Grupo03,39.193,1071.613938
Zambia,TEMPO#12,11746035,Grupo03,42.384,1271.211593
Zimbabwe,TEMPO#1,3080907,Grupo03,48.451,406.8841148
Zimbabwe,TEMPO#2,3646340,Grupo03,50.469,518.7642681
Zimbabwe,TEMPO#3,4277736,Grupo03,52.358,527.2721818
Zimbabwe,TEMPO#4,4995432,Grupo03,53.995,569.7950712
Zimbabwe,TEMPO#5,5861135,Grupo03,55.635,799.3621758
Zimbabwe,TEMPO#6,6642107,Grupo03,57.674,685.5876821
Zimbabwe,TEMPO#7,7636524,Grupo03,60.363,788.8550411
Zimbabwe,TEMPO#8,9216418,Grupo03,62.351,706.1573059
Zimbabwe,TEMPO#9,10704340,Grupo03,60.377,693.4207856
Zimbabwe,TEMPO#10,11404948,Grupo03,46.809,792.4499603
Zimbabwe,TEMPO#11,11926563,Grupo03,39.989,672.0386227
Zimbabwe,TEMPO#12,12311143,Grupo03,43.487,469.7092981
